ind_ID	long0	lat0	z0	i0	j0	temp0	sal0	xyz0	dev_stage0	ocean_ID0
15781	-65.82661	45.04907	15	142	104	5.53533	32.77377	76.76887	2.00026	1
15782	-65.85398	45.05118	15	142	104	5.83908	32.75677	80.90996	2.00128	1
15783	-65.84589	45.03557	15	142	103	5.68673	32.76588	80.5211	2.01392	1
15784	-65.85818	45.05072	15	142	104	5.87413	32.75504	81.44255	2.00182	1
15785	-65.86669	45.04959	15	142	104	5.9417	32.75184	82.47078	2.00253	1
15786	-65.85762	45.05062	15	142	104	5.86708	32.75541	81.37109	2.00183	1
15787	-65.8055	45.04518	15	143	103	5.60657	32.77576	77.11694	2.00035	1
15788	-65.81207	45.04647	15	143	103	5.5652	32.77583	76.73669	2.00026	1
15789	-65.86292	45.05042	15	142	104	5.91614	32.75298	82.02148	2.00218	1
15790	-65.85344	45.05098	15	142	104	5.83131	32.75719	80.83952	2.00146	1
15791	-65.72742	44.92113	15	143	99	6.73533	32.71288	85.51494	2.07884	1
15792	-65.69393	44.94167	15	143	100	6.05109	32.76499	82.65383	2.06805	1
15793	-65.72626	44.92148	15	143	99	6.71745	32.71426	85.4439	2.08057	1
15794	-65.74111	44.91421	15	142	99	6.56397	32.72393	85.37923	2.08092	1
15795	-65.77781	45.04055	15	143	103	5.81144	32.77406	79.21353	1.99634	1
15796	-65.85041	44.92373	15	141	101	5.35494	32.79539	77.35266	2.04522	1
15797	-65.78845	44.8939	15	141	99	6.05493	32.75267	85.20648	2.08717	1
15798	-65.80961	44.90668	15	141	100	5.88116	32.76601	83.61095	2.05887	1
15799	-65.82364	44.90796	15	141	100	5.78757	32.76941	82.58228	2.05815	1
15800	-65.70139	44.94057	15	143	100	6.1327	32.75848	82.92209	2.05913	1
15801	-65.84119	44.88061	15	140	99	6.29408	32.71286	89.46888	2.0808	1
15802	-66.14534	44.43725	15	130	91	7.53386	32.54817	14.98623	1.70144	0
15803	-65.82738	44.90321	15	141	100	5.80311	32.76486	83.08	2.06971	1
15804	-65.84521	44.88037	15	140	99	6.31816	32.70902	89.87468	2.079	1
15805	-65.77387	45.04263	15	143	103	5.82882	32.77453	79.20506	2.00049	1
15806	-65.82713	44.9031	15	141	100	5.80668	32.76463	83.12199	2.06997	1
15807	-65.8266	44.9019	15	141	100	5.82738	32.7627	83.40933	2.07134	1
15808	-65.7058	44.92326	15	143	99	6.46385	32.73391	84.52397	2.13677	1
15809	-65.89016	44.86028	15	139	99	6.92617	32.63789	97.14292	2.08837	1
15810	-65.89244	44.86261	15	139	99	6.92499	32.63716	96.92136	2.08837	1
15811	-66.47868	44.89347	15	130	106	6.26257	32.72277	97.84955	2.00106	1
15812	-65.94022	45.03445	15	141	104	5.92656	32.77399	86.97679	1.99954	1
15813	-65.81675	45.04322	15	143	103	5.55417	32.77478	76.94411	2.00384	1
15814	-65.78374	45.04031	15	143	103	5.76965	32.77426	78.8474	2.00053	1
15815	-65.90875	45.03841	15	141	104	6.04499	32.75468	86.33916	2.00261	1
15816	-65.90311	45.03893	15	141	104	6.04325	32.75294	86.06012	2.00351	1
15817	-65.90541	45.03741	15	141	104	6.03546	32.75397	86.33174	2.00394	1
15818	-65.80184	44.96476	15	142	101	6.49859	32.72561	84.77975	2.02472	1
15819	-65.82486	44.99563	15	142	102	6.27185	32.7316	83.9043	2.02689	1
15820	-65.81539	45.04553	15	143	103	5.55213	32.77541	76.74108	1.99529	1
15821	-65.94775	45.05086	15	141	105	5.84555	32.78043	83.02179	1.92916	1
15822	-65.88062	45.03508	15	141	104	5.88009	32.75641	84.64254	2.00517	1
